Sentiment,Tweet
-1,"RT @Chemburstudio: Last resort for #Modi #amitshah #KiranBedi #BJP tampering EVM?Muscle,Money,Might not working to defeat #AAP ?save democr?"
-1,"RT @DrunkVinodMehta: #KiranBedi claims she is Delivering. Ordered Pizza 40 minutes bk, still Not delivered. Whom to blame? 
#DelhiDebate #B?"
-1,"RT @DrunkVinodMehta: #KiranBedi Just proved as I-Run Lady, Ran way from a Debate. Thx. 
#DelhiDebate #BediVsKejriwal"
-1,@ndtv Abhi se haar maan li???Bechari #KIRANBEDI ko bali k bakri banane k liye le aye!!!!!!!!!!!!!!!!111111
-1,roney wali kiran bedi - so funny! last bid to garner support from people - it is not going to work #KiranBedi
-1,"RT @Chemburstudio: Last resort for #Modi #amitshah #KiranBedi #BJP tampering EVM?Muscle,Money,Might not working to defeat #AAP ?save democr?"
1,"I want #Modi sarkaar in Delhi!!
#KiranBedi4CM  #DelhiElections 
#KiranBedi"
-1,"RT @Chemburstudio: Last resort for #Modi #amitshah #KiranBedi #BJP tampering EVM?Muscle,Money,Might not working to defeat #AAP ?save democr?"
-1,RT @mahenthren: #nota4mensrights Where are the rights of mothers and sisters? #DelhiElections #DelhiFightClub Use NOTA defeat  political pa?
-1,"RT @Chemburstudio: Last resort for #Modi #amitshah #KiranBedi #BJP tampering EVM?Muscle,Money,Might not working to defeat #AAP ?save democr?"
-1,RT @mahenthren: #nota4mensrights Where are the rights of mothers and sisters? #DelhiElections #DelhiFightClub Use NOTA defeat  political pa?
-1,"RT @Chemburstudio: Last resort for #Modi #amitshah #KiranBedi #BJP tampering EVM?Muscle,Money,Might not working to defeat #AAP ?save democr?"
-1,"RT @mahenthren: #nota4mensrights Feminst: Being sensitive is not enough, Be Sensible #DelhiElections #DelhiFightClub #KiranBedi use NOTA in?"
-1,"RT @Chemburstudio: Last resort for #Modi #amitshah #KiranBedi #BJP tampering EVM?Muscle,Money,Might not working to defeat #AAP ?save democr?"
-1,RT @mahenthren: #nota4mensrights Ladies: Take responsibility for ending ?Legal Terriorism? ?Economic Violence? #DelhiElections #DelhiFightC?
-1,"RT @mahenthren: #nota4mensrights Feminst: Being sensitive is not enough, Be Sensible #DelhiElections #DelhiFightClub #KiranBedi use NOTA in?"
-1,RT @mahenthren: #nota4mensrights Husbands are withering in pain?Wives are walking away with gain? #DelhiElections #DelhiFightClub #KiranBed?
-1,"RT @mahenthren: #nota4mensrights Break the silence, On biased Law and misuse of Law. #DelhiElections #DelhiFightClub #KiranBedi #AAPwithBJP?"
-1,RT @mahenthren: #nota4mensrights Where are the rights of mothers and sisters? #DelhiElections #DelhiFightClub Use NOTA defeat  political pa?
-1,"RT @Chemburstudio: Last resort for #Modi #amitshah #KiranBedi #BJP tampering EVM?Muscle,Money,Might not working to defeat #AAP ?save democr?"
-1,"RT @Chemburstudio: Last resort for #Modi #amitshah #KiranBedi #BJP tampering EVM?Muscle,Money,Might not working to defeat #AAP ?save democr?"
-1,#nota4mensrights Where are the rights of mothers and sisters? #DelhiElections #DelhiFightClub Use NOTA defeat  political parties #KiranBedi
1,RT @mahenthren: #nota4mensrights Men unite. reclaim the Rights #DelhiElections #DelhiFightClub #KiranBedi #AAPwithBJP use NOTA save Indian ?
-1,"To stop these Sickular #Aaptards 
#AbkiBaarBediSarkaar 
#ModiPMBediCM #KiranBedi http://t.co/ouS9WLEEnK"
-1,RT @mahenthren: #nota4mensrights Ladies: Take responsibility for ending ?Legal Terriorism? ?Economic Violence? #DelhiElections #DelhiFightC?
-1,RT @mahenthren: #nota4mensrights Husbands are withering in pain?Wives are walking away with gain? #DelhiElections #DelhiFightClub #KiranBed?
-1,"RT @mahenthren: #nota4mensrights Feminst: Being sensitive is not enough, Be Sensible #DelhiElections #DelhiFightClub #KiranBedi use NOTA in?"
-1,RT @pindropviolence: The great BJP laughter challenge is here. Agar maza aaye to haath khada karo: http://t.co/OxaywxoSnx #ThisTimeAAP #5Sa?
-1,RT @mahenthren: #nota4mensrights Ladies: Take responsibility for ending ?Legal Terriorism? ?Economic Violence? #DelhiElections #DelhiFightC?
-1,"RT @mahenthren: #nota4mensrights Feminst: Being sensitive is not enough, Be Sensible #DelhiElections #DelhiFightClub #KiranBedi use NOTA in?"
-1,@DrGarekar do #kiranbedi have the courage to come in public domain and give such interviews to your hired pigs #KejriwalOnZee
-1,@BJPSamvadWB RT abpnewstv: Delhi: Former #AAP workers apologize for being a part of the political party http://t.co/feFG4fJ8CR #KiranBedi?
-1,"RT @Chemburstudio: Last resort for #Modi #amitshah #KiranBedi #BJP tampering EVM?Muscle,Money,Might not working to defeat #AAP ?save democr?"
-1,RT @mahenthren: #nota4mensrights Husbands are withering in pain?Wives are walking away with gain? #DelhiElections #DelhiFightClub #KiranBed?
-1,"RT @mahenthren: #nota4mensrights Feminst: Being sensitive is not enough, Be Sensible #DelhiElections #DelhiFightClub #KiranBedi use NOTA in?"
-1,"RT @Chemburstudio: Last resort for #Modi #amitshah #KiranBedi #BJP tampering EVM?Muscle,Money,Might not working to defeat #AAP ?save democr?"
-1,RT @mahenthren: #nota4mensrights Hi Bro !  BEWARE OF 498a And Domestic Violence #DelhiElections #DelhiFightClub Use NOTA save Indian men #K?
-1,"RT @Chemburstudio: Last resort for #Modi #amitshah #KiranBedi #BJP tampering EVM?Muscle,Money,Might not working to defeat #AAP ?save democr?"
-1,"RT @Chemburstudio: Last resort for #Modi #amitshah #KiranBedi #BJP tampering EVM?Muscle,Money,Might not working to defeat #AAP ?save democr?"
-1,"RT @mahenthren: #nota4mensrights Feminst: Being sensitive is not enough, Be Sensible #DelhiElections #DelhiFightClub #KiranBedi use NOTA in?"
-1,The great BJP laughter challenge is here. Agar maza aaye to haath khada karo: http://t.co/OxaywxoSnx #ThisTimeAAP #5SaalKejriwal #KiranBedi
-1,It could be Modi's first major blunder. #KiranBedi #DelhiElection
-1,"RT @mahenthren: Pampering is not empowering? 
Stop Pampering wife #nota4mensrights #KiranBedi #DelhiElections #DelhiFightClub Use NOTA no m?"
1,India' s most admired Men and Woman #narendramodi #MalalaYousafzai #sachin #KiranBedi @sachin_rt http://t.co/vzbU6Gkf6k
-1,"RT @mahenthren: Pampering is not empowering? 
Stop Pampering wife #nota4mensrights #KiranBedi #DelhiElections #DelhiFightClub Use NOTA no m?"
-1,#KiranBedi never believed corruption exists in police force !!http://t.co/vntPfo3YYb
-1,"RT @mahenthren: #nota4mensrights 498a is Legal Terror 
DV is Economic Terror #DelhiElections #DelhiFightClub #KiranBedi use NOTA in Delhi e?"
-1,"RT @mahenthren: #nota4mensrights WE BOYCOTT BAISED LAWS 
STOP LEGAL TERRORISM use NOTA in Delhi #DelhiElections #DelhiFightClub #KiranBedi ?"
-1,Everyone was so busy campaigning for #KiranBedi that nobody bothered to review the manifesto? http://t.co/7uoDbGL0Y6
-1,RT @mahenthren: #nota4mensrights Meri maan our bahen bhi hai aurat? Unko bhi hai kanoon ki jaroorat? #DelhiElections #DelhiFightClub #Kiran?
-1,"RT @SJVatsal: Toon:""Lack of patience"" #KiranBedi #DelhiElection #Delhi #BJP #Modi #NaMo #ModiPMBediCM http://t.co/IxCSwmGKV4"
-1,"Friend of mine asked me meaning of #premonition , I provided practical example of #KiranBedi for #DelhiElections 
#BJPvsAAP #AAPtards"
-1,"Toon:""Fear politics""#KiranBedi #DelhiElection #Delhi #BJP #Modi #NaMo #ModiPMBediCM http://t.co/ydEJ0RfcGL"
-1,"Toon:""Escape Velocity"" #KiranBedi #DelhiElection #Delhi #BJP #Modi #NaMo #ModiPMBediCM http://t.co/TAb7uqpku8"
-1,"RT @SJVatsal: Toon:""Banaras ki janta poochhe sawal""#KiranBedi #DelhiElection #Delhi #BJP #Modi #NaMo #ModiPMBediCM http://t.co/hhHOsIPoJ8"
-1,"Toon:""Dharna the best policy"" #KiranBedi #DelhiElection #Delhi #BJP #Modi #NaMo #ModiPMBediCM http://t.co/VX0151Oxii"
-1,"Toon:""Recall difference in Dhakkans"" #KiranBedi #DelhiElection #Delhi #BJP #Modi #NaMo #ModiPMBediCM http://t.co/A6TEhXVakL"
-1,"Toon: Recall- Crazy kejri"" #KiranBedi #DelhiElection #Delhi #BJP #Modi #NaMo #ModiPMBediCM http://t.co/n4rIixHMBm"
-1,"RT @SJVatsal: Toon:""Bhrashtachaar vs sadachaaar"" #KiranBedi #DelhiElection #Delhi #BJP #Modi #NaMo #ModiPMBediCM http://t.co/4nR5S17wJn"
1,"RT @SJVatsal: Toon:""Shanti priye Arvind in Radhanpur"" #KiranBedi #DelhiElection #Delhi #BJP #Modi #NaMo #ModiPMBediCM http://t.co/m9KqUo4ijF"
-1,"RT @SJVatsal: Toon:""Humein sab dijiye bas hum stifa denge"" #KiranBedi #DelhiElection #Delhi #BJP #Modi #NaMo #ModiPMBediCM http://t.co/4fJc?"
-1,"Toon: ""CM always on Dharna"" #KiranBedi #DelhiElection #Delhi #BJP #Modi #NaMo #ModiPMBediCM http://t.co/RVdv9aw9Ue"
-1,"Toon:""Danish women case n AAP"" #KiranBedi #DelhiElection #Delhi #BJP #Modi #NaMo #ModiPMBediCM http://t.co/X61O4D5OBA"
0,Delhi election overshadowed #cricket world cup fever yaar #Kejriwal vs #KiranBedi
1,"RT @SJVatsal: Toon:""AVAM backlash #KiranBedi #DelhiElection #Delhi #BJP #Modi #NaMo #ModiPMBediCM http://t.co/ljiBw0UzP5"
1,"""Satta janta ke hath mei aye kyunki khali hath wo kahi bhi chalati hai""  #KiranBedi #DelhiElection #Delhi #BJP #Modi http://t.co/Db1Ur3rzMo"
1,"RT SJVatsal: Toon:""Pehle shapath leni hogi"" #DelhiWithModi #KiranBedi #DelhiElection #Delhi #BJP #Modi #NaMo #Modi? http://t.co/31lfCc59tw"
-1,RT @SJVatsal: Give a clear mandate...we have lost 1yr....losing one year in Delhi means going 25yrs backward :#NaMo #Delhi #BJP #Modi #Kira?
1,"@narendramodi govt on zero tolerance policy. Home secy sacked to interfare on working of #CBI
#Vote4BJP FOR ZERO talerance Govt.
#KiranBedi"
1,"RT @SJVatsal: #Toon:""AAP ke jawab on 5questions"" #DelhiWithModi #KiranBedi #DelhiElection #Delhi #BJP #Modi #NaMo #ModiPMBediCM http://t.co?"
-1,"RT @SJVatsal: #Toon:""Sir he is Victim of WORD-FLU"" #DelhiWithModi #KiranBedi #DelhiElection #Delhi #BJP #Modi #NaMo #ModiPMBediCM http://t.?"
-1,"Toon:""Master for Anarchists"" (#NaMo #BJP #toon #DelhiWithModi #Modi #KiranBedi #DelhiElections #Toonami #Delhi ) http://t.co/7TVrfYbMvQ"
-1,Serve me a flask of tea..I'll cry for you #KiranBedi <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082>
-1,"Few Hindus r so much used to exploitation &amp; slavery that they can't stop themselves from voting for #AAP.
#Kejriwal #KiranBedi #Delhi #BJP"
-1,"RT @SJVatsal: Toon: ""AAP ki RAKHI Birlan "" #DelhiWithModi #KiranBedi #DelhiElection #Delhi #BJP #Modi #NaMo http://t.co/4Hg9zPTRP0"
-1,"Toon:""Look he is AAP's Man of virtues""(#NaMo #BJP #toon #DelhiWithModi #Modi #KiranBedi #DelhiElections #Toonami ) http://t.co/3gYEfCTmdr"
-1,"RT @SJVatsal: Toon: ""AAP ke double standards"" #DelhiWithModi #KiranBedi #DelhiElection #Delhi #BJP #Modi #NaMo http://t.co/tXkzTX8utO"
-1,"RT @SJVatsal: Toon: ""Intenational Nautanki-Bussiness class"" #DelhiWithModi #KiranBedi #DelhiElection #Delhi #BJP #Modi #NaMo http://t.co/ZJ?"
1,"#QuoteOfTheDay-""What comes easy won't last.What lasts wont come easy"" #NaMo #Delhi #KiranBedi #BJP #quote #Modi http://t.co/k6ePtlI5yz"
1,"RT @SJVatsal: Toon:""Save country from further shame"" (#NaMo #DelhiWithModi #Modi #KiranBedi #DelhiElections #Delhi #BJP http://t.co/d3BlNMM?"
-1,"#Toon:""What are u Hiding??"" #DelhiWithModi #KiranBedi #DelhiElection #Delhi #BJP #Modi #NaMo #ModiPMBediCM http://t.co/7U6W4ZIjUl"
-1,Preparing grounds for defeat? #DelhiWithModi #KiranBedi #DelhiElection #Delhi #BJP #Modi #NaMo #ModiPMBediCM http://t.co/oFQ8msdwTD
1,"Toon:""Save country from further shame"" (#NaMo #DelhiWithModi #Modi #KiranBedi #DelhiElections #Delhi #BJP http://t.co/d3BlNMMjIe"
1,"Toon: ""Very Easy to choose"" #DelhiWithModi #KiranBedi #DelhiElection #Delhi #BJP4Delhi #BJP #Modi #NaMo http://t.co/Y07iqtx1KN"
-1,"RT @SJVatsal: Toon: ""Dharna man in frustration "" #DelhiWithModi #KiranBedi #DelhiElection #Delhi #BJP4Delhi #BJP #Modi #NaMo http://t.co/gZ?"
-1,"Toon: ""Again ready to fall"" #DelhiWithModi #KiranBedi #DelhiElection #Delhi #BJP4Delhi #BJP #Modi #NaMo http://t.co/4tF6lpGvZY"
-1,RT @iVijayWadhwani: Kejriwal Calng his Resignation as a CM a Mistake! Mistake at the Cost of AamAdmi's Trustd Vote? #NoFoolingThisTime #Del?
-1,"Toon: ""AAP ke double standards"" #DelhiWithModi #KiranBedi #DelhiElection #Delhi #BJP #Modi #NaMo http://t.co/tXkzTX8utO"
-1,RT @SJVatsal: Gobhi Price Index of #Delhi vs #kejriuturns. #KiranBedi #DelhiElection #BJP #Modi #NaMo #ModiPMBediCM http://t.co/ffEoNoB2oT
-1,"Toon:""Log kah rahe hai Satta ke liye kuchh bhi karo JI"" #DelhiWithModi #KiranBedi #DelhiElection #Delhi #Modi #NaMo http://t.co/nbI6tMHSNb"
-1,"RT @SJVatsal: Toon: ""Hadd kar di AAP ne"" #DelhiWithModi #KiranBedi #DelhiElection #Delhi #BJP4Delhi #BJP #Modi #NaMo http://t.co/3V3n0JaZxm"
1,"Toon:""Kuchh log kahte hai ji AAP is best""#DelhiWithModi #KiranBedi #DelhiElection #Delhi #BJP4Delhi #BJP #Modi #NaMo http://t.co/VBXVCZhk5I"
1,"Toon: ""Log kahte hai ji"" #DelhiWithModi #KiranBedi #DelhiElection #Delhi #BJP4Delhi #BJP #Modi #NaMo http://t.co/32hB8GK7a4"
1,"#Toon:""Poster-4""-Delhi walon savdhaan #DelhiWithModi #KiranBedi #DelhiElection #Delhi #BJP #Modi #NaMo #ModiPMBediCM http://t.co/bzUvLYwrLA"
1,RT @SJVatsal: Our politics have one path &amp; one aim- that is development : #NaMo #DelhiWithModi #KiranBedi #DelhiElection #Delhi #BJP #Modi ?
1,"RT @SJVatsal: Toon: ""AAP&amp; Congi on Batla house"" #DelhiWithModi #KiranBedi #DelhiElection #Delhi #BJP4Delhi #BJP #Modi #NaMo"
-1,"RT @SJVatsal: Toon: ""Diggi-Kejri on Batla house"" #DelhiWithModi #KiranBedi #DelhiElection #Delhi #BJP4Delhi #BJP #Modi #NaMo http://t.co/jY?"
1,"Toon: ""Evolution-AAP ki Pragati"" #DelhiWithModi #KiranBedi #DelhiElection #Delhi #BJP4Delhi #BJP #Modi #NaMo http://t.co/M3CoID41Uz"
1,"@ArvindKejriwal doesn't have even a single quality which @thekiranbedi have,#delhi need CM like #kiranbedi stronge,honest"
1,RT @SJVatsal: Our politics have one path &amp; one aim- that is development : #NaMo #DelhiWithModi #KiranBedi #DelhiElection #Delhi #BJP #Modi ?
-1,"#DelhiFightClub #arnab #lier #kiranbedi is crying because, she is worried about ur throat!! And arvinds high class acting!!!"
-1,#aap #DelhiElections #ArvindKejriwal Will tk us to Stone Age. Has done nothing except dharnas n cheap appeasement politics. #KiranBedi
1,"RT @DrJwalaG: #KiranBedi let's out her emotions during rally ! As a nationalist I support #BJP 
#ModiBediVision #ModiPMBediCM #BJP http://t?"
-1,RT @tweetingpritha: #KiranBedi helped the govt in bringing weak lokpal bill.she betrayed lakhs of people who joined Anna movement.
1,#KiranBedi #Modi Why can't Delhi have a woman chief minister? My vote is for @thekiranbedi
1.00E+00,"RT @NewsNationTV: #breakingnews:News Nation opinion poll: #Kejriwal most preferred CM with 45% ; 33% choose #KiranBedi
http://t.co/mVYONGot?"
-1,"RT @SJVatsal: Today's Caption by #kejriuturns- ""No JET LAG in BUSSINESS CLASS""#DelhiWithModi #KiranBedi #DelhiElection #Delhi #BJP #Modi #N?"
-1,"#KiranBedi ji says - 'I am not an expert of #BJP or #RSS'.

Bhai madam, kyun aaye party mein pher? Lol."
-1,"RT @MODl_G: I Appeal 2 All Women
Evn thos Who r In #AAP
Sud nt Vote Fr AAP
bcz Sexist Remark On #KiranBedi Meant 4 Whole women Community
#M?"
1,"Oftenly we say that there r not good persons in politics,If any good person comes what we do,we do not accept them,#KiranBedi"
1,"RT @ImJames_: Even super-cops are human. Nice to see this humane side of the tough lady.

#KiranBedi"
-1,"RT @ImJames_: Or... Did Someone told her #Kejriwal is forming the government in #Delhi and hence the tears.. 

#KiranBedi"
1,"Jeete to Modi #narendramodi , Haare to Bedi #KiranBedi  :D"
-1,@ZeeNewsHindi @ZeeNews @ArvindKejriwal @sudhirchaudhary Arvind loosing temper on TV (#NaMo #KiranBedi #BJP #Modi #ModiPMBediCM #Delhi)
-1,Kejriwal asking for vote just like any hindi film struggler ..Please ek chance ..:-) #BJPvsAAP #BJPAsksKejriwal #BJP #KiranBedi
1,"RT @DrJwalaG: #KiranBedi let's out her emotions during rally ! As a nationalist I support #BJP 
#ModiBediVision #ModiPMBediCM #BJP http://t?"
1,Caffeine addiction #KiranBedi #Tea
1,"In my opinion, to have a good center-state relations and for the development of #Delhi, #KiranBedi from #BJP should win! Let's see!"
1,"Iron Lady #KiranBedi needs lessons from Teflon aunty #SheilaDikshit, by @kavereeb |http://t.co/hrL1219Sn4  #DelhiPolls via @DailyO_"
-1,what was Arvind Kejriwal achievement after post RTI? Do not get fooled by AAP. #KiranBedi
-1,#AAP #KiranBedi is best suited 2 b d home minister in a cabinet headed by a common man's leader like #ArvindKejriwal.
1,"RT @ravindra_shukla: education and skill development is your first right, not freebies. Only BJP can bring prosperity in Delhi and safety t?"
-1,"Lets face it what #thenationwants really, is a #AIBRoast of #kiranbedi &amp; #arvindkejriwal"
-1,RT @vibez: Looks like #KiranBedi is on some sort of Hara-Kiri Mode.
-1,"LOL #Kejriwal didn't invite #KiranBedi for Debate, he invited her for #AIBRoast! @India_Policy @iMac_too"
-1,"RT @evamkarthik: #KiranBedi shows the scrapbook she has made on #Modi. This is so cute, like a teen girl wud crush on #Bieber http://t.co/b?"
-1,So Sorry:Aam Aadmi and his security !!: http://t.co/eJx9ymbZxJ (#NaMo #KiranBedi #BJP #Modi #ModiPMBediCM #DelhiElection #delhi)
-1,So Sorry:The lure of CM Candidature -#DelhiElection polls: http://t.co/MFUbheqHw0 (#NaMo #KiranBedi #BJP #Modi #ModiPMBediCM #Delhi)
-1,Ten questions for #KiranBedi http://t.co/gpzXH5shjR via @sharethis
